filename,label,triggers
KR.JNKS.00.HHZ_2024-01-29T04_04_00.395_2024-01-29T04_08_00.395.mseed,1,"[[11960, 13404], [15672, 16185]]"
KR.JNKS.00.HHZ_2024-01-24T20_33_49.257_2024-01-24T20_37_49.257.mseed,1,"[[3105, 3218], [12078, 13105], [16113, 16862]]"
KR.JNKS.00.HHZ_2024-01-24T17_47_46.671_2024-01-24T17_51_46.671.mseed,1,"[[3640, 4370], [10121, 10583], [12148, 13287], [15774, 16576]]"
KR.JNKS.00.HHZ_2024-01-22T22_55_19.241_2024-01-22T22_59_19.241.mseed,1,"[[2952, 3526], [4222, 4805], [7714, 8068], [10234, 10528], [12250, 13252], [15832, 16050], [16147, 16335]]"
KR.JNKS.00.HHZ_2024-02-25T04_13_36.035_2024-02-25T04_17_36.035.mseed,1,"[[3699, 3829], [5342, 5449], [5910, 5996], [8410, 8522], [11734, 11880], [11992, 13602], [15399, 15859]]"
KR.JNKS.00.HHZ_2024-02-06T01_48_07.029_2024-02-06T01_52_07.029.mseed,1,"[[2238, 2346], [8080, 8524], [8854, 8965], [11168, 11515], [12163, 13157], [15848, 16005], [21536, 21636]]"
KR.JNKS.00.HHZ_2024-01-23T21_49_23.336_2024-01-23T21_53_23.336.mseed,1,"[[6214, 6381], [6517, 7055], [7206, 7325], [9972, 10654], [12279, 12632], [12805, 13005], [16129, 16540]]"
KR.JNKS.00.HHZ_2024-01-31T19_20_06.213_2024-01-31T19_24_06.213.mseed,1,"[[2310, 2880], [4951, 5944], [8714, 9104], [12224, 13303], [15846, 16745]]"
KR.JNKS.00.HHZ_2024-01-24T02_37_12.874_2024-01-24T02_41_12.874.mseed,1,"[[3008, 3281], [9169, 9273], [10263, 10444], [11950, 13501]]"
KR.JNKS.00.HHZ_2024-01-24T01_57_54.267_2024-01-24T02_01_54.267.mseed,1,"[[5385, 5516], [8798, 9114], [10367, 11303], [12320, 13749], [16120, 16770]]"
KR.JNKS.00.HHZ_2024-02-26T01_27_28.034_2024-02-26T01_31_28.034.mseed,1,"[[10444, 10598], [12168, 13313], [13524, 13625], [15345, 15554], [15838, 16274]]"
KR.JNKS.00.HHZ_2024-01-23T04_12_09.658_2024-01-23T04_16_09.658.mseed,1,"[[3965, 4183], [9981, 10081], [12215, 13329], [15817, 16397]]"
KR.JNKS.00.HHZ_2024-01-22T21_24_21.303_2024-01-22T21_28_21.303.mseed,1,"[[4359, 4593], [12207, 13398], [15721, 16099]]"
KR.JNKS.00.HHZ_2024-01-24T02_52_42.341_2024-01-24T02_56_42.341.mseed,1,"[[6718, 6822], [12192, 13359], [16072, 16255], [16331, 16447], [23108, 23580]]"
KR.JNKS.00.HHZ_2024-02-15T03_40_12.266_2024-02-15T03_44_12.266.mseed,1,"[[5011, 5369], [11819, 11966], [12116, 12638], [15537, 16098]]"
KR.JNKS.00.HHZ_2024-01-25T08_58_39.962_2024-01-25T09_02_39.962.mseed,1,"[[6146, 6723], [6830, 7090], [9702, 10184], [12343, 13060], [15767, 16522]]"
KR.JNKS.00.HHZ_2024-01-22T23_18_04.673_2024-01-22T23_22_04.673.mseed,1,"[[5287, 6181], [8368, 8487], [12319, 13202], [16276, 16704]]"
KR.JNKS.00.HHZ_2024-01-23T00_11_18.015_2024-01-23T00_15_18.015.mseed,1,"[[2063, 2342], [6479, 6626], [6915, 7374], [10055, 10667], [12199, 13131], [15778, 16151], [16276, 16408]]"
KR.JNKS.00.HHZ_2024-01-24T04_57_06.598_2024-01-24T05_01_06.598.mseed,1,"[[12060, 13181], [15695, 16556]]"
KR.JNKS.00.HHZ_2024-01-23T00_21_08.962_2024-01-23T00_25_08.962.mseed,1,"[[3283, 3629], [3832, 3991], [7058, 8035], [10784, 10967], [12396, 13546], [16215, 16990]]"
KR.JNKS.00.HHZ_2024-01-29T22_26_19.695_2024-01-29T22_30_19.695.mseed,1,"[[2178, 2257], [7384, 7566], [12207, 13130], [15990, 16721]]"
KR.JNKS.00.HHZ_2024-01-24T20_03_40.077_2024-01-24T20_07_40.077.mseed,1,"[[2789, 3039], [3075, 3220], [4708, 4816], [4881, 5157], [7242, 8129], [12159, 13126], [15735, 16066], [16209, 16364]]"
KR.JNKS.00.HHZ_2024-01-29T04_20_28.229_2024-01-29T04_24_28.229.mseed,1,"[[7233, 7398], [7506, 7633], [12279, 13011], [15769, 16372], [20102, 20251], [23714, 23995]]"
KR.JNKS.00.HHZ_2024-01-24T00_14_08.820_2024-01-24T00_18_08.820.mseed,1,"[[3894, 4242], [4557, 5383], [8184, 8729], [12240, 12909], [15831, 16462]]"
KR.JNKS.00.HHZ_2024-01-23T23_53_19.131_2024-01-23T23_57_19.131.mseed,1,"[[4478, 4588], [11930, 13047], [13200, 13332], [15384, 15890]]"
KR.JNKS.00.HHZ_2024-01-23T13_45_57.826_2024-01-23T13_49_57.826.mseed,1,"[[2710, 3298], [10326, 10794], [11222, 11321], [11830, 13011], [15675, 16350]]"
KR.JNKS.00.HHZ_2024-02-15T06_27_33.622_2024-02-15T06_31_33.622.mseed,1,"[[12395, 13765], [16066, 16319], [16520, 16826]]"
KR.JNKS.00.HHZ_2024-01-23T11_30_13.006_2024-01-23T11_34_13.006.mseed,1,"[[5737, 5865], [9630, 10673], [12270, 13259], [15929, 16560]]"
KR.JNKS.00.HHZ_2024-01-22T21_41_44.376_2024-01-22T21_45_44.376.mseed,1,"[[2707, 3282], [12044, 13109], [15695, 16500]]"
KR.JNKS.00.HHZ_2024-01-22T20_55_52.796_2024-01-22T20_59_52.796.mseed,1,"[[2118, 2832], [9821, 9913], [12284, 13487], [15851, 16496], [16641, 16756]]"
KR.JNKS.00.HHZ_2024-01-24T22_20_27.010_2024-01-24T22_24_27.010.mseed,1,"[[3156, 4160], [12139, 13423], [15630, 16128], [16319, 16428]]"
KR.JNKS.00.HHZ_2024-01-23T23_48_43.354_2024-01-23T23_52_43.354.mseed,1,"[[8471, 9296], [11794, 13085], [16048, 16164]]"
KR.JNKS.00.HHZ_2024-01-23T19_38_51.412_2024-01-23T19_42_51.412.mseed,1,"[[3365, 4383], [7028, 7397], [12296, 12958], [15705, 15811], [15914, 15995]]"
KR.JNKS.00.HHZ_2024-01-22T22_07_38.813_2024-01-22T22_11_38.813.mseed,1,"[[4071, 4217], [4492, 5610], [8307, 8611], [12386, 13147], [13370, 13588], [16163, 16622]]"
KR.JNKS.00.HHZ_2024-02-11T03_02_16.065_2024-02-11T03_06_16.065.mseed,1,"[[11104, 11410], [12115, 13356], [15835, 16665]]"
KR.JNKS.00.HHZ_2024-01-26T02_24_46.004_2024-01-26T02_28_46.004.mseed,1,"[[4544, 4723], [7971, 8127], [8850, 8959], [10160, 10480], [12230, 13119], [15968, 16763]]"
KR.JNKS.00.HHZ_2024-02-28T01_16_26.957_2024-02-28T01_20_26.957.mseed,1,"[[7660, 7784], [9917, 10013], [12013, 13004], [15781, 16454]]"
KR.JNKS.00.HHZ_2024-02-03T08_35_07.224_2024-02-03T08_39_07.224.mseed,1,"[[4045, 4437], [12165, 13463], [13627, 13809], [15851, 16181]]"
KR.JNKS.00.HHZ_2024-01-26T00_16_11.346_2024-01-26T00_20_11.346.mseed,1,"[[2460, 2803], [2963, 3062], [3883, 4049], [9702, 9840], [12046, 12921], [13070, 13372], [15547, 15998]]"
KR.JNKS.00.HHZ_2024-01-29T23_29_32.301_2024-01-29T23_33_32.301.mseed,1,"[[5227, 5362], [5862, 6530], [9882, 10138], [12203, 13233], [15756, 16161]]"
KR.JNKS.00.HHZ_2024-02-11T04_55_51.719_2024-02-11T04_59_51.719.mseed,1,"[[4575, 4763], [12069, 13221], [15922, 16436]]"
KR.JNKS.00.HHZ_2024-02-07T08_54_06.425_2024-02-07T08_58_06.425.mseed,1,"[[12160, 13430], [15448, 16172]]"
KR.JNKS.00.HHZ_2024-01-23T01_17_20.258_2024-01-23T01_21_20.258.mseed,1,"[[2629, 3561], [6091, 6459], [6552, 7663], [10184, 11145], [12452, 13296], [13393, 13678], [16144, 16583]]"
KR.JNKS.00.HHZ_2024-01-28T09_50_55.346_2024-01-28T09_54_55.346.mseed,1,"[[4895, 5467], [6462, 6565], [8925, 9033], [11910, 12530], [15316, 15957]]"
KR.JNKS.00.HHZ_2024-01-23T04_20_03.066_2024-01-23T04_24_03.066.mseed,1,"[[5926, 6096], [6240, 6361], [12172, 13123], [16044, 16593]]"
KR.JNKS.00.HHZ_2024-01-26T10_35_24.874_2024-01-26T10_39_24.874.mseed,1,"[[6443, 7147], [9701, 10101], [10206, 10519], [12425, 13710], [16133, 16676]]"
KR.JNKS.00.HHZ_2024-01-23T01_57_08.926_2024-01-23T02_01_08.926.mseed,1,"[[12484, 13496], [16096, 16520]]"
KR.JNKS.00.HHZ_2024-02-23T04_07_12.174_2024-02-23T04_11_12.174.mseed,1,"[[2671, 2817], [6666, 6766], [8184, 8336], [10635, 10692], [12489, 13336], [16196, 16815]]"
KR.JNKS.00.HHZ_2024-01-24T15_02_55.290_2024-01-24T15_06_55.290.mseed,1,"[[12247, 13164], [15759, 16468]]"
KR.JNKS.00.HHZ_2024-02-27T14_16_37.350_2024-02-27T14_20_37.350.mseed,1,"[[4111, 4264], [8329, 8451], [9722, 10000], [10336, 10458], [10669, 10932], [12035, 13521], [15503, 15967]]"
KR.JNKS.00.HHZ_2024-01-22T23_43_06.884_2024-01-22T23_47_06.884.mseed,1,"[[7351, 7629], [9625, 10707], [12438, 13368], [15755, 16501], [23370, 23999]]"
KR.JNKS.00.HHZ_2024-01-23T20_36_50.268_2024-01-23T20_40_50.268.mseed,1,"[[5745, 5847], [8220, 8319], [8886, 8994], [9781, 9910], [10884, 10991], [11818, 11908], [12256, 13703], [15651, 16324]]"
KR.JNKS.00.HHZ_2024-01-22T21_02_57.479_2024-01-22T21_06_57.479.mseed,1,"[[6860, 7408], [12296, 13292], [15900, 16146], [16308, 16554]]"
KR.JNKS.00.HHZ_2024-01-26T10_15_27.817_2024-01-26T10_19_27.817.mseed,1,"[[3621, 3924], [5003, 5093], [6288, 6881], [7749, 7859], [12222, 13277], [15827, 16687]]"
KR.JNKS.00.HHZ_2024-01-23T22_22_06.369_2024-01-23T22_26_06.369.mseed,1,"[[3465, 3828], [10366, 10525], [11153, 13129], [15573, 16286]]"
KR.JNKS.00.HHZ_2024-02-04T01_17_36.852_2024-02-04T01_21_36.852.mseed,1,"[[10184, 10519], [12131, 13281], [15776, 16487]]"
KR.JNKS.00.HHZ_2024-01-27T00_35_58.441_2024-01-27T00_39_58.441.mseed,1,"[[8613, 10068], [12043, 13232], [15415, 16191]]"
KR.JNKS.00.HHZ_2024-01-24T02_15_11.671_2024-01-24T02_19_11.671.mseed,1,"[[3042, 4225], [6123, 6898], [12176, 13300], [15757, 16335]]"
KR.JNKS.00.HHZ_2024-01-23T02_10_01.040_2024-01-23T02_14_01.040.mseed,1,"[[12235, 13199], [15867, 16293], [23281, 23396]]"
KR.JNKS.00.HHZ_2024-01-24T03_55_04.932_2024-01-24T03_59_04.932.mseed,1,"[[2645, 3362], [6167, 6470], [6560, 6804], [12166, 13058], [15500, 15751], [15899, 16015]]"
KR.JNKS.00.HHZ_2024-01-25T01_12_15.879_2024-01-25T01_16_15.879.mseed,1,"[[11887, 12846], [15460, 16089]]"
KR.JNKS.00.HHZ_2024-01-27T05_28_24.313_2024-01-27T05_32_24.313.mseed,1,"[[4365, 4508], [9487, 11016], [11228, 11519], [13208, 14303], [18746, 18847]]"
KR.JNKS.00.HHZ_2024-01-23T04_00_01.984_2024-01-23T04_04_01.984.mseed,1,"[[3698, 3996], [8870, 9108], [9216, 9406], [12328, 13280], [16250, 16762]]"
KR.JNKS.00.HHZ_2024-01-22T22_39_03.746_2024-01-22T22_43_03.746.mseed,1,"[[5839, 7488], [10152, 10613], [12468, 13147], [15702, 16493]]"
KR.JNKS.00.HHZ_2024-02-03T18_01_08.959_2024-02-03T18_05_08.959.mseed,1,"[[5527, 5813], [11117, 11390], [12177, 13157], [15819, 16507]]"
KR.JNKS.00.HHZ_2024-01-24T09_41_59.806_2024-01-24T09_45_59.806.mseed,1,"[[11333, 11539], [12203, 13315], [15676, 15988]]"
KR.JNKS.00.HHZ_2024-01-24T19_58_32.932_2024-01-24T20_02_32.932.mseed,1,"[[4833, 5123], [5409, 5525], [8397, 8495], [12288, 13205], [15971, 16335]]"
KR.JNKS.00.HHZ_2024-01-30T01_43_36.977_2024-01-30T01_47_36.977.mseed,1,"[[3937, 4727], [7172, 7571], [9849, 10212], [11775, 12053], [12146, 13116], [15736, 16304]]"
KR.JNKS.00.HHZ_2024-01-23T13_35_01.316_2024-01-23T13_39_01.316.mseed,1,"[[10039, 10719], [12273, 13373], [15790, 16561], [23266, 23920]]"
KR.JNKS.00.HHZ_2024-01-23T19_18_59.163_2024-01-23T19_22_59.163.mseed,1,"[[6003, 6138], [7959, 8197], [10344, 10638], [12156, 13376], [15836, 16310]]"
KR.JNKS.00.HHZ_2024-01-23T07_17_55.825_2024-01-23T07_21_55.825.mseed,1,"[[3667, 3795], [7154, 7253], [7365, 7763], [12120, 13148], [15502, 15895]]"
KR.JNKS.00.HHZ_2024-01-23T01_41_53.694_2024-01-23T01_45_53.694.mseed,1,"[[8337, 9155], [11551, 12252], [12368, 13040], [15810, 16091]]"
KR.JNKS.00.HHZ_2024-01-25T01_42_29.059_2024-01-25T01_46_29.059.mseed,1,"[[12017, 12878], [15577, 16095]]"
KR.JNKS.00.HHZ_2024-02-12T15_51_30.725_2024-02-12T15_55_30.725.mseed,1,"[[3781, 3933], [6433, 6808], [6975, 7232], [7287, 7466], [8675, 8736], [9289, 9401], [12124, 12955]]"
KR.JNKS.00.HHZ_2024-01-26T01_13_12.809_2024-01-26T01_17_12.809.mseed,1,"[[2537, 2631], [3122, 3717], [10818, 10917], [12074, 13074], [15795, 16091]]"
KR.JNKS.00.HHZ_2024-01-22T22_18_41.697_2024-01-22T22_22_41.697.mseed,1,"[[2758, 3026], [9475, 10113], [10204, 10536], [12076, 13260], [15778, 16156]]"
KR.JNKS.00.HHZ_2024-02-23T10_31_43.506_2024-02-23T10_35_43.506.mseed,1,"[[6872, 7249], [9635, 9740], [12355, 13270], [15869, 16507]]"
KR.JNKS.00.HHZ_2024-02-03T16_33_25.040_2024-02-03T16_37_25.040.mseed,1,"[[3798, 3959], [5988, 6084], [8652, 8748], [11326, 11780], [12166, 13190], [15501, 16096]]"
KR.JNKS.00.HHZ_2024-01-27T09_01_41.795_2024-01-27T09_05_41.795.mseed,1,"[[12298, 13296], [16010, 16515]]"
KR.JNKS.00.HHZ_2024-01-23T00_05_26.708_2024-01-23T00_09_26.708.mseed,1,"[[2185, 3516], [5865, 6483], [11740, 13420], [20374, 20655]]"
KR.JNKS.00.HHZ_2024-01-25T22_36_47.688_2024-01-25T22_40_47.688.mseed,1,"[[5045, 6271], [12237, 13127], [16331, 17192]]"
KR.JNKS.00.HHZ_2023-02-02T02_07_02.119_2023-02-02T02_11_02.119.mseed,1,"[[3385, 3492], [4834, 4944], [7719, 7863], [8316, 8821], [12284, 12976], [13072, 13172], [15470, 16072]]"
KR.JNKS.00.HHZ_2023-02-26T21_41_07.088_2023-02-26T21_45_07.088.mseed,1,"[[4794, 5086], [9864, 10395], [11721, 12194], [12303, 13689], [18221, 18407]]"
KR.JNKS.00.HHZ_2023-07-29T20_57_00.951_2023-07-29T21_01_00.951.mseed,1,"[[3698, 3849], [6148, 6281], [7330, 7488], [7860, 7955], [8195, 8548], [11096, 11271], [11914, 12844], [14538, 15094]]"
KR.JNKS.00.HHZ_2024-01-22T18_25_59.551_2024-01-22T18_29_59.551.mseed,1,"[[4673, 5316], [6514, 7231], [9834, 10213], [12514, 13336], [15810, 16543]]"
KR.JNKS.00.HHZ_2023-11-07T18_08_18.314_2023-11-07T18_12_18.314.mseed,1,"[[5931, 6664], [9124, 9314], [9655, 10037], [11954, 13124], [14411, 15000]]"
KR.JNKS.00.HHZ_2024-01-22T18_41_12.409_2024-01-22T18_45_12.409.mseed,1,"[[3467, 3864], [12292, 13628], [15894, 16642]]"
KR.JNKS.00.HHZ_2024-01-22T18_35_11.464_2024-01-22T18_39_11.464.mseed,1,"[[2525, 2953], [10090, 10335], [10646, 10763], [12654, 13731], [16359, 16786]]"
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,1,"[[3861, 4025], [5706, 5824], [7746, 8294], [12271, 14193], [16315, 16503], [16631, 17148], [17298, 17510]]"
KR.JNKS.00.HHZ_2024-01-22T19_39_14.661_2024-01-22T19_43_14.661.mseed,1,"[[12391, 13121]]"
KR.JNKS.00.HHZ_2023-06-01T15_58_59.063_2023-06-01T16_02_59.063.mseed,1,"[[2759, 2926], [5651, 5749], [6271, 6761], [7747, 7850], [9048, 9320], [10009, 10131], [10533, 10671], [12346, 13122], [16040, 16680], [16932, 17054], [20800, 20972]]"
KR.JNKS.00.HHZ_2023-02-26T23_56_55.555_2023-02-27T00_00_55.555.mseed,1,"[[2765, 3160], [5670, 5782], [6850, 6956], [9890, 10004], [12098, 13633], [13873, 14227], [17677, 18365]]"
KR.JNKS.00.HHZ_2023-03-31T19_51_08.833_2023-03-31T19_55_08.833.mseed,1,"[[6861, 7150], [9127, 9869], [11890, 13080]]"
KR.JNKS.00.HHZ_2024-01-22T19_58_31.241_2024-01-22T20_02_31.241.mseed,1,"[[5734, 6500], [8956, 9087], [9287, 9588], [12428, 13199], [15798, 16653]]"
KR.JNKS.00.HHZ_2023-04-11T17_07_04.316_2023-04-11T17_11_04.316.mseed,1,"[[3559, 4371], [12123, 12753], [15784, 16281]]"
KR.JNKS.00.HHZ_2023-11-07T18_13_36.010_2023-11-07T18_17_36.010.mseed,1,"[[11811, 12971], [13184, 13407], [13969, 14504]]"
KR.JNKS.00.HHZ_2024-01-22T19_30_26.804_2024-01-22T19_34_26.804.mseed,1,"[[2081, 2216], [5061, 5706], [5829, 6127], [8739, 9454], [12566, 13015], [15860, 16539], [20467, 20672]]"
KR.JNKS.00.HHZ_2024-01-22T18_15_43.997_2024-01-22T18_19_43.997.mseed,1,"[[7501, 7592], [12544, 13485], [15747, 15894], [16019, 16189]]"
KR.JNKS.00.HHZ_2024-01-22T20_07_23.952_2024-01-22T20_11_23.952.mseed,1,"[[3938, 4934], [7266, 7849], [7940, 8039], [12602, 13257], [16070, 16743], [23791, 23999]]"
KR.JNKS.00.HHZ_2023-11-07T18_50_30.538_2023-11-07T18_54_30.538.mseed,1,"[[3889, 4011], [6050, 6952], [8643, 8868], [11936, 12832], [14651, 14860]]"
KR.JNKS.00.HHZ_2023-05-16T21_55_26.219_2023-05-16T21_59_26.219.mseed,1,"[[7789, 7903], [9249, 9344], [12277, 15122], [19425, 19599]]"
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,1,"[[8365, 8624], [12278, 13559], [15418, 16150]]"
KR.JNKS.00.HHZ_2024-01-22T20_47_13.632_2024-01-22T20_51_13.632.mseed,1,"[[2145, 2585], [5278, 5788], [7860, 8243], [11434, 11983], [12364, 13176], [15824, 16225]]"
KR.JNKS.00.HHZ_2023-01-27T00_09_09.182_2023-01-27T00_13_09.182.mseed,1,"[[12032, 12984], [13128, 13432], [14756, 15222]]"
KR.JNKS.00.HHZ_2023-11-15T14_16_47.791_2023-11-15T14_20_47.791.mseed,1,"[[3282, 3480], [7938, 8098], [12388, 15067], [15199, 15297], [16343, 16462], [16532, 16630], [20485, 21468]]"
KR.JNKS.00.HHZ_2023-11-07T19_44_45.371_2023-11-07T19_48_45.371.mseed,1,"[[2347, 2505], [6680, 7143], [10297, 10460], [11853, 12847], [14290, 14800]]"
KR.JNKS.00.HHZ_2024-01-22T20_28_09.679_2024-01-22T20_32_09.679.mseed,1,"[[2183, 2508], [12125, 13318], [15598, 15793], [15856, 16480]]"
KR.JNKS.00.HHZ_2024-01-22T19_35_25.639_2024-01-22T19_39_25.639.mseed,1,"[[2623, 2968], [9625, 9739], [11082, 11735], [12218, 13425], [15579, 16235]]"
KR.JNKS.00.HHZ_2024-01-22T18_37_41.126_2024-01-22T18_41_41.126.mseed,1,"[[9070, 9239], [12524, 13090], [15992, 16155], [16447, 16743]]"
KR.JNKS.00.HHZ_2023-05-31T07_11_13.524_2023-05-31T07_15_13.524.mseed,1,"[[4916, 5365], [6409, 6594], [7739, 7945], [11864, 12818], [13546, 14484]]"
KR.JNKS.00.HHZ_2023-11-07T19_32_50.029_2023-11-07T19_36_50.029.mseed,1,"[[4562, 4720], [11774, 12960], [14562, 14663], [15011, 15110]]"
KR.JNKS.00.HHZ_2024-01-22T18_31_17.875_2024-01-22T18_35_17.875.mseed,1,"[[12188, 13610], [15327, 15941], [22747, 22945]]"
KR.JNKS.00.HHZ_2024-01-22T19_15_50.743_2024-01-22T19_19_50.743.mseed,1,"[[8253, 8518], [9905, 10667], [12330, 13799], [15982, 16257], [16494, 16601]]"
QZ.BTLS.00.HHZ_2024-02-15T06_28_11.394_2024-02-15T06_32_11.394.mseed,1,"[[2589, 2807], [12374, 13112], [13820, 14530], [17793, 17930], [20531, 21054]]"
QZ.BTLS.00.HHZ_2024-02-26T14_19_43.077_2024-02-26T14_23_43.077.mseed,1,"[[12326, 12820], [12943, 14754], [20148, 20928]]"
QZ.BTLS.00.HHZ_2024-02-21T18_26_00.517_2024-02-21T18_30_00.517.mseed,1,"[[12249, 12480], [13602, 14295], [20111, 20821]]"
QZ.BTLS.00.HHZ_2024-02-26T12_28_00.247_2024-02-26T12_32_00.247.mseed,1,"[[10790, 11590], [12264, 13000], [13616, 14682], [20545, 21410]]"
QZ.BTLS.00.HHZ_2024-02-21T07_03_17.495_2024-02-21T07_07_17.495.mseed,1,"[[13074, 14469], [20518, 21285]]"
QZ.BTLS.00.HHZ_2024-02-23T22_58_13.776_2024-02-23T23_02_13.776.mseed,1,"[[10005, 10111], [12216, 12832], [13373, 14027], [20411, 21154]]"
QZ.BTLS.00.HHZ_2024-02-27T14_17_16.255_2024-02-27T14_21_16.255.mseed,1,"[[2457, 2588], [9192, 9350], [12254, 12973], [13324, 13772], [13842, 14156], [20059, 21045]]"
QZ.BTLS.00.HHZ_2024-02-26T01_28_06.742_2024-02-26T01_32_06.742.mseed,1,"[[12509, 12743], [13596, 14433], [20220, 21095]]"
QZ.BTLS.00.HHZ_2024-02-12T15_52_07.674_2024-02-12T15_56_07.674.mseed,1,"[[2472, 3158], [12185, 14398], [14471, 14973], [20232, 21067]]"
QZ.BTLS.00.HHZ_2024-02-26T17_55_15.322_2024-02-26T17_59_15.322.mseed,1,"[[6263, 6755], [11499, 11661], [12470, 12571], [13813, 14515], [17957, 18198], [20619, 21213], [21415, 21525]]"
QZ.BTLS.00.HHZ_2024-02-11T04_56_29.087_2024-02-11T05_00_29.087.mseed,1,"[[12244, 13161], [13412, 14203], [16695, 16794], [20513, 21111], [21210, 21383]]"
QZ.BTLS.00.HHZ_2024-02-23T04_07_51.392_2024-02-23T04_11_51.392.mseed,1,"[[10949, 11157], [12250, 13102], [13490, 14885], [20279, 21177]]"
QZ.BTLS.00.HHZ_2024-02-25T04_14_15.550_2024-02-25T04_18_15.550.mseed,1,"[[8763, 8922], [12221, 12979], [13077, 13410], [13533, 14225], [17588, 17689], [20393, 21035]]"
QZ.BTLS.00.HHZ_2024-02-28T01_17_05.398_2024-02-28T01_21_05.398.mseed,1,"[[13314, 14062], [20178, 20895]]"
QZ.BTLS.00.HHZ_2024-02-18T08_58_31.976_2024-02-18T09_02_31.976.mseed,1,"[[12536, 15060], [20067, 21045]]"
QZ.BTLS.00.HHZ_2024-02-15T03_51_56.758_2024-02-15T03_55_56.758.mseed,1,"[[2768, 3012], [6106, 6208], [12254, 14341], [14396, 14521], [14651, 14770], [20087, 20232], [20370, 21435]]"
QZ.BTLS.00.HHZ_2024-02-23T10_32_23.022_2024-02-23T10_36_23.022.mseed,1,"[[2276, 2371], [12222, 13198], [13274, 14566], [20211, 20920]]"
QZ.BTLS.00.HHZ_2024-02-11T03_02_53.730_2024-02-11T03_06_53.730.mseed,1,"[[6351, 7535], [12305, 13149], [13402, 14163], [20125, 20987]]"
QZ.BTLS.00.HHZ_2024-02-26T17_45_20.316_2024-02-26T17_49_20.316.mseed,1,"[[12334, 13244], [13757, 14586], [14635, 14735], [19666, 19868], [20594, 21048]]"
QZ.BTLS.00.HHZ_2024-01-23T11_06_22.084_2024-01-23T11_10_22.084.mseed,1,"[[12293, 14590], [20314, 21206]]"
QZ.BTLS.00.HHZ_2023-11-07T19_45_34.675_2023-11-07T19_49_34.675.mseed,1,"[[12961, 13191], [13345, 14248], [20290, 20620], [20681, 21340]]"
QZ.BTLS.00.HHZ_2024-01-23T00_21_44.987_2024-01-23T00_25_44.987.mseed,1,"[[2174, 2279], [8699, 8800], [9131, 9274], [13630, 14589], [14813, 15133], [20368, 20819], [20909, 21109], [21743, 21865]]"
QZ.BTLS.00.HHZ_2024-01-25T01_23_50.988_2024-01-25T01_27_50.988.mseed,1,"[[12214, 13114], [13494, 14310], [20169, 20358], [20538, 21396], [23541, 23643]]"
QZ.BTLS.00.HHZ_2024-01-24T15_03_34.124_2024-01-24T15_07_34.124.mseed,1,"[[2620, 3242], [13641, 14148], [20339, 20561], [20821, 21140]]"
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,1,"[[6590, 6697], [11030, 11135], [20972, 21363]]"
QZ.BTLS.00.HHZ_2024-01-30T03_51_52.645_2024-01-30T03_55_52.645.mseed,1,"[[12328, 13101], [13502, 14052], [20322, 21593]]"
QZ.BTLS.00.HHZ_2024-01-22T22_39_42.463_2024-01-22T22_43_42.463.mseed,1,"[[1999, 2302], [8059, 8510], [13697, 15344], [20216, 21211]]"
QZ.BTLS.00.HHZ_2024-02-03T13_43_55.181_2024-02-03T13_47_55.181.mseed,1,"[[12267, 13243], [13573, 14093], [20154, 20397], [20653, 21123]]"
QZ.BTLS.00.HHZ_2024-01-22T22_19_20.799_2024-01-22T22_23_20.799.mseed,1,"[[12308, 12620], [13466, 14035], [14217, 14461], [16806, 16901], [19919, 20049], [20246, 20948], [21007, 21319]]"
QZ.BTLS.00.HHZ_2024-01-23T19_39_30.805_2024-01-23T19_43_30.805.mseed,1,"[[3458, 4142], [4679, 5525], [11586, 12669], [17582, 17790], [20161, 20947]]"
QZ.BTLS.00.HHZ_2023-05-16T21_55_41.611_2023-05-16T21_59_41.611.mseed,1,"[[12152, 13717], [14011, 14255], [20572, 21600]]"
QZ.BTLS.00.HHZ_2024-01-23T04_30_18.888_2024-01-23T04_34_18.888.mseed,1,"[[6393, 6597], [13634, 14525], [17370, 17553], [20381, 21437]]"
QZ.BTLS.00.HHZ_2024-02-03T16_34_04.001_2024-02-03T16_38_04.001.mseed,1,"[[5711, 5899], [12236, 12754], [12917, 13224], [13358, 13490], [13525, 14416], [17380, 17660], [20166, 20362], [20633, 21075]]"
QZ.BTLS.00.HHZ_2024-01-24T18_44_33.478_2024-01-24T18_48_33.478.mseed,1,"[[2715, 2866], [12214, 13052], [13633, 14711], [16756, 16895], [20154, 20916]]"
QZ.BTLS.00.HHZ_2024-01-22T21_16_00.933_2024-01-22T21_20_00.933.mseed,1,"[[12225, 13025], [13172, 14474], [14833, 14958], [20230, 21194]]"
QZ.BTLS.00.HHZ_2024-01-24T02_37_58.727_2024-01-24T02_41_58.727.mseed,1,"[[12285, 13667], [17642, 18148]]"
QZ.BTLS.00.HHZ_2024-01-31T19_20_43.035_2024-01-31T19_24_43.035.mseed,1,"[[12234, 12606], [12677, 12825], [13201, 13294], [13557, 14241], [16308, 16435], [19975, 21025]]"
