filename,start_time,end_time,label
KR.ARLS.00.HHZ_2024-02-26T01_27_41.777_2024-02-26T01_31_41.777.mseed,2024-02-26T01:29:52.640000,2024-02-26T01:30:38.690000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:48:18.660000,2024-01-22T21:48:20.290000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:48:51.760000,2024-01-22T21:48:52.940000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:49:05.930000,2024-01-22T21:49:11.520000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:50:00.360000,2024-01-22T21:50:03.300000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:50:14.510000,2024-01-22T21:50:25.300000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:50:59.020000,2024-01-22T21:51:04.710000,event
KR.ARLS.00.HHZ_2024-01-22T21_48_07.269_2024-01-22T21_52_07.269.mseed,2024-01-22T21:51:42.550000,2024-01-22T21:51:43.560000,event
KR.ARLS.00.HHZ_2024-01-23T00_11_32.036_2024-01-23T00_15_32.036.mseed,2024-01-23T00:13:34.150000,2024-01-23T00:13:45.530000,event
KR.ARLS.00.HHZ_2024-01-23T00_11_32.036_2024-01-23T00_15_32.036.mseed,2024-01-23T00:14:24.100000,2024-01-23T00:14:31.380000,event
KR.ARLS.00.HHZ_2024-01-24T16_19_06.687_2024-01-24T16_23_06.687.mseed,2024-01-24T16:21:58.570000,2024-01-24T16:22:01.670000,event
KR.ARLS.00.HHZ_2024-01-24T16_19_06.687_2024-01-24T16_23_06.687.mseed,2024-01-24T16:23:06.560000,2024-01-24T16:23:06.680000,event
KR.ARLS.00.HHZ_2024-01-23T19_39_05.374_2024-01-23T19_43_05.374.mseed,2024-01-23T19:40:29.060000,2024-01-23T19:40:34.630000,event
KR.ARLS.00.HHZ_2024-01-23T19_39_05.374_2024-01-23T19_43_05.374.mseed,2024-01-23T19:41:13.370000,2024-01-23T19:41:18.120000,event
KR.ARLS.00.HHZ_2024-01-23T19_39_05.374_2024-01-23T19_43_05.374.mseed,2024-01-23T19:41:55.640000,2024-01-23T19:41:58.850000,event
KR.ARLS.00.HHZ_2024-01-23T19_39_05.374_2024-01-23T19_43_05.374.mseed,2024-01-23T19:42:51.480000,2024-01-23T19:42:52.470000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:09:58.390000,2024-01-22T18:10:16.240000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:10:46.690000,2024-01-22T18:10:51.170000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:10:52.430000,2024-01-22T18:10:54.230000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:10:59.480000,2024-01-22T18:11:01.020000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:11:06.860000,2024-01-22T18:11:09.640000,event
KR.ARLS.00.HHZ_2024-01-22T18_07_55.746_2024-01-22T18_11_55.746.mseed,2024-01-22T18:11:48.110000,2024-01-22T18:11:49.640000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:31:11.010000,2024-01-22T19:31:18.980000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:31:39.140000,2024-01-22T19:31:43.370000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:32:16.580000,2024-01-22T19:32:20.090000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:32:45.770000,2024-01-22T19:32:53.680000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:33:24.560000,2024-01-22T19:33:30.660000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:33:46.940000,2024-01-22T19:33:52.430000,event
KR.ARLS.00.HHZ_2024-01-22T19_30_40.587_2024-01-22T19_34_40.587.mseed,2024-01-22T19:34:03.220000,2024-01-22T19:34:10.100000,event
KR.ARLS.00.HHZ_2024-01-29T22_26_33.686_2024-01-29T22_30_33.686.mseed,2024-01-29T22:28:36.720000,2024-01-29T22:28:40.280000,event
KR.ARLS.00.HHZ_2024-01-29T22_26_33.686_2024-01-29T22_30_33.686.mseed,2024-01-29T22:28:43.110000,2024-01-29T22:28:48.350000,event
KR.ARLS.00.HHZ_2024-01-29T22_26_33.686_2024-01-29T22_30_33.686.mseed,2024-01-29T22:29:25.880000,2024-01-29T22:29:33.720000,event
KR.ARLS.00.HHZ_2024-01-29T22_26_33.686_2024-01-29T22_30_33.686.mseed,2024-01-29T22:30:03.870000,2024-01-29T22:30:07.090000,event
KR.ARLS.00.HHZ_2024-01-22T21_15_35.965_2024-01-22T21_19_35.965.mseed,2024-01-22T21:17:22.080000,2024-01-22T21:17:25.620000,event
KR.ARLS.00.HHZ_2024-01-22T21_15_35.965_2024-01-22T21_19_35.965.mseed,2024-01-22T21:17:32.850000,2024-01-22T21:17:48.120000,event
KR.ARLS.00.HHZ_2024-01-22T21_15_35.965_2024-01-22T21_19_35.965.mseed,2024-01-22T21:18:26.430000,2024-01-22T21:18:36.030000,event
KR.ARLS.00.HHZ_2024-02-03T13_25_19.382_2024-02-03T13_29_19.382.mseed,2024-02-03T13:28:14.750000,2024-02-03T13:28:15.810000,event
KR.ARLS.00.HHZ_2024-02-15T03_40_26.469_2024-02-15T03_44_26.469.mseed,2024-02-15T03:43:21.400000,2024-02-15T03:43:26.860000,event
KR.ARLS.00.HHZ_2024-01-23T20_37_04.523_2024-01-23T20_41_04.523.mseed,2024-01-23T20:39:13.050000,2024-01-23T20:39:19.820000,event
KR.ARLS.00.HHZ_2024-01-23T20_37_04.523_2024-01-23T20_41_04.523.mseed,2024-01-23T20:39:58.020000,2024-01-23T20:40:03.850000,event
KR.ARLS.00.HHZ_2024-01-23T20_37_04.523_2024-01-23T20_41_04.523.mseed,2024-01-23T20:40:54.610000,2024-01-23T20:40:55.740000,event
KR.ARLS.00.HHZ_2024-01-22T21_03_11.198_2024-01-22T21_07_11.198.mseed,2024-01-22T21:03:36.200000,2024-01-22T21:03:38,event
KR.ARLS.00.HHZ_2024-01-22T21_03_11.198_2024-01-22T21_07_11.198.mseed,2024-01-22T21:05:22.360000,2024-01-22T21:05:25.680000,event
KR.ARLS.00.HHZ_2024-01-22T21_03_11.198_2024-01-22T21_07_11.198.mseed,2024-01-22T21:05:49.360000,2024-01-22T21:07:07.540000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T19:59:17.150000,2024-01-22T19:59:23.440000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:00:03.530000,2024-01-22T20:00:10.100000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:00:14.260000,2024-01-22T20:00:21.910000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:01:07.260000,2024-01-22T20:01:13.860000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:01:25.990000,2024-01-22T20:01:33.150000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:01:40.380000,2024-01-22T20:01:45.100000,event
KR.ARLS.00.HHZ_2024-01-22T19_58_45.164_2024-01-22T20_02_45.164.mseed,2024-01-22T20:02:44.970000,2024-01-22T20:02:45.160000,event
KR.ARLS.00.HHZ_2024-01-23T13_35_15.219_2024-01-23T13_39_15.219.mseed,2024-01-23T13:37:22.730000,2024-01-23T13:37:44.590000,event
KR.ARLS.00.HHZ_2024-01-23T13_35_15.219_2024-01-23T13_39_15.219.mseed,2024-01-23T13:38:07.730000,2024-01-23T13:38:17.630000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:16:14.770000,2024-01-22T18:16:15.770000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:16:53.870000,2024-01-22T18:16:55.290000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:17:07.990000,2024-01-22T18:17:09.930000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:18:20.380000,2024-01-22T18:18:24.720000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:18:32,2024-01-22T18:18:33.440000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:18:58.950000,2024-01-22T18:19:00.630000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:19:09.630000,2024-01-22T18:19:12.170000,event
KR.ARLS.00.HHZ_2024-01-22T18_15_57.936_2024-01-22T18_19_57.936.mseed,2024-01-22T18:19:28.740000,2024-01-22T18:19:33.790000,event
KR.ARLS.00.HHZ_2024-01-26T00_16_25.033_2024-01-26T00_20_25.033.mseed,2024-01-26T00:17:04.880000,2024-01-26T00:17:06.930000,event
KR.ARLS.00.HHZ_2024-01-26T00_16_25.033_2024-01-26T00_20_25.033.mseed,2024-01-26T00:17:16.170000,2024-01-26T00:17:37.900000,event
KR.ARLS.00.HHZ_2024-01-26T00_16_25.033_2024-01-26T00_20_25.033.mseed,2024-01-26T00:17:47.050000,2024-01-26T00:18:43.900000,event
KR.ARLS.00.HHZ_2024-01-26T00_16_25.033_2024-01-26T00_20_25.033.mseed,2024-01-26T00:19:16.380000,2024-01-26T00:19:21.280000,event
KR.ARLS.00.HHZ_2024-01-26T01_13_26.536_2024-01-26T01_17_26.536.mseed,2024-01-26T01:14:06.850000,2024-01-26T01:14:56.140000,event
KR.ARLS.00.HHZ_2024-01-26T01_13_26.536_2024-01-26T01_17_26.536.mseed,2024-01-26T01:15:12.500000,2024-01-26T01:15:24.430000,event
KR.ARLS.00.HHZ_2024-01-26T01_13_26.536_2024-01-26T01_17_26.536.mseed,2024-01-26T01:15:31.940000,2024-01-26T01:16:25.900000,event
KR.ARLS.00.HHZ_2024-01-22T23_02_18.462_2024-01-22T23_06_18.462.mseed,2024-01-22T23:02:28.460000,2024-01-22T23:02:51.280000,event
KR.ARLS.00.HHZ_2024-01-22T23_02_18.462_2024-01-22T23_06_18.462.mseed,2024-01-22T23:03:15.900000,2024-01-22T23:04:12.100000,event
KR.ARLS.00.HHZ_2024-01-22T23_02_18.462_2024-01-22T23_06_18.462.mseed,2024-01-22T23:04:27.340000,2024-01-22T23:04:49.670000,event
KR.ARLS.00.HHZ_2024-01-22T23_02_18.462_2024-01-22T23_06_18.462.mseed,2024-01-22T23:05:13.250000,2024-01-22T23:05:14.740000,event
KR.ARLS.00.HHZ_2024-01-23T19_10_33.727_2024-01-23T19_14_33.727.mseed,2024-01-23T19:11:00.160000,2024-01-23T19:11:13.060000,event
KR.ARLS.00.HHZ_2024-01-23T19_10_33.727_2024-01-23T19_14_33.727.mseed,2024-01-23T19:11:42.020000,2024-01-23T19:11:53.590000,event
KR.ARLS.00.HHZ_2024-01-23T19_10_33.727_2024-01-23T19_14_33.727.mseed,2024-01-23T19:12:22.930000,2024-01-23T19:12:46.780000,event
KR.ARLS.00.HHZ_2024-01-23T19_10_33.727_2024-01-23T19_14_33.727.mseed,2024-01-23T19:13:24.860000,2024-01-23T19:13:35.840000,event
KR.ARLS.00.HHZ_2024-02-26T12_27_36.096_2024-02-26T12_31_36.096.mseed,2024-02-26T12:30:37.100000,2024-02-26T12:30:38.570000,event
KR.ARLS.00.HHZ_2024-02-25T04_13_50.028_2024-02-25T04_17_50.028.mseed,2024-02-25T04:15:57.680000,2024-02-25T04:16:04.810000,event
KR.ARLS.00.HHZ_2024-02-25T04_13_50.028_2024-02-25T04_17_50.028.mseed,2024-02-25T04:16:39.900000,2024-02-25T04:16:44.900000,event
KR.ARLS.00.HHZ_2023-09-30T21_28_44.503_2023-09-30T21_32_44.503.mseed,2023-09-30T21:30:13.770000,2023-09-30T21:30:27.410000,event
KR.ARLS.00.HHZ_2023-09-30T21_28_44.503_2023-09-30T21_32_44.503.mseed,2023-09-30T21:30:46.130000,2023-09-30T21:30:59.490000,event
KR.ARLS.00.HHZ_2023-09-30T21_28_44.503_2023-09-30T21_32_44.503.mseed,2023-09-30T21:31:14.940000,2023-09-30T21:31:25.930000,event
KR.JNKS.00.HHZ_2024-01-29T01_50_16.794_2024-01-29T01_54_16.794.mseed,2024-01-29T01:53:22.240000,2024-01-29T01:53:30.050000,event
KR.JNKS.00.HHZ_2024-01-29T01_50_16.794_2024-01-29T01_54_16.794.mseed,2024-01-29T01:53:39.830000,2024-01-29T01:54:16.790000,event
KR.JNKS.00.HHZ_2024-01-23T14_07_33.007_2024-01-23T14_11_33.007.mseed,2024-01-23T14:09:36.470000,2024-01-23T14:09:45.150000,event
KR.JNKS.00.HHZ_2024-01-25T01_23_12.103_2024-01-25T01_27_12.103.mseed,2024-01-25T01:25:47.270000,2024-01-25T01:25:54.240000,event
KR.JNKS.00.HHZ_2024-01-29T22_26_19.695_2024-01-29T22_30_19.695.mseed,2024-01-29T22:29:01.360000,2024-01-29T22:29:03.120000,event
KR.JNKS.00.HHZ_2024-01-29T23_29_32.301_2024-01-29T23_33_32.301.mseed,2024-01-29T23:31:59.890000,2024-01-29T23:33:32.300000,event
KR.JNKS.00.HHZ_2024-01-23T01_17_20.258_2024-01-23T01_21_20.258.mseed,2024-01-23T01:20:02.500000,2024-01-23T01:20:06.200000,event
KR.JNKS.00.HHZ_2024-01-23T20_36_50.268_2024-01-23T20_40_50.268.mseed,2024-01-23T20:39:30.170000,2024-01-23T20:39:32.800000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:09:53.920000,2024-01-22T18:10:01.470000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:10:19.450000,2024-01-22T18:10:22.620000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:10:24.760000,2024-01-22T18:10:27.360000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:10:27.980000,2024-01-22T18:10:29.550000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:10:38.050000,2024-01-22T18:10:40.240000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:11:02.060000,2024-01-22T18:11:03.560000,event
KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,2024-01-22T18:11:25.660000,2024-01-22T18:11:26.620000,event
KR.JNKS.00.HHZ_2024-01-22T18_15_43.997_2024-01-22T18_19_43.997.mseed,2024-01-22T18:16:04.670000,2024-01-22T18:16:06.420000,event
KR.JNKS.00.HHZ_2024-01-22T18_15_43.997_2024-01-22T18_19_43.997.mseed,2024-01-22T18:17:37.880000,2024-01-22T18:17:44.810000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:13:18.270000,2024-01-22T18:13:19.470000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:13:28.270000,2024-01-22T18:13:29.480000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:13:37.580000,2024-01-22T18:13:39.050000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:14:06.670000,2024-01-22T18:14:09.800000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:15:30.660000,2024-01-22T18:15:33.830000,event
KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,2024-01-22T18:16:04.670000,2024-01-22T18:16:06.420000,event
KR.JNKS.00.HHZ_2024-01-22T19_35_25.639_2024-01-22T19_39_25.639.mseed,2024-01-22T19:38:04.380000,2024-01-22T19:38:07.980000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:13:42.170000,2024-01-22T18:13:44.360000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:14:05.760000,2024-01-22T18:14:07.650000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:14:19.690000,2024-01-22T18:14:21.760000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:14:48.570000,2024-01-22T18:14:50.890000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:14:58.610000,2024-01-22T18:15:00.620000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:15:20.730000,2024-01-22T18:15:23.420000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:15:43.080000,2024-01-22T18:15:46.050000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:15:54.920000,2024-01-22T18:15:58.050000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:16:44.230000,2024-01-22T18:16:45.520000,event
QZ.BTLS.00.HHZ_2024-01-22T18_13_31.902_2024-01-22T18_17_31.902.mseed,2024-01-22T18:17:08.240000,2024-01-22T18:17:10.190000,event
QZ.BTLS.00.HHZ_2024-01-24T02_37_58.727_2024-01-24T02_41_58.727.mseed,2024-01-24T02:40:56.250000,2024-01-24T02:41:00.430000,event
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,2024-01-29T22:29:14.860000,2024-01-29T22:29:20.800000,event
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,2024-01-29T22:29:58.770000,2024-01-29T22:30:00.400000,event
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,2024-01-29T22:30:25.530000,2024-01-29T22:30:28.890000,event
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,2024-01-29T22:30:44.450000,2024-01-29T22:30:49.170000,event
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,2024-01-29T22:30:54.440000,2024-01-29T22:30:57.230000,event
QZ.BTLS.00.HHZ_2023-11-07T18_09_07.740_2023-11-07T18_13_07.740.mseed,2023-11-07T18:12:38,2023-11-07T18:12:40.030000,event
QZ.BTLS.00.HHZ_2024-01-25T20_00_44.825_2024-01-25T20_04_44.825.mseed,2024-01-25T20:04:11.290000,2024-01-25T20:04:12.990000,event
QZ.BTLS.00.HHZ_2024-02-03T13_25_44.089_2024-02-03T13_29_44.089.mseed,2024-02-03T13:28:52.640000,2024-02-03T13:28:55.690000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:16:44.230000,2024-01-22T18:16:45.520000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:17:08.240000,2024-01-22T18:17:10.190000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:17:44.210000,2024-01-22T18:17:46.840000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:18:27.470000,2024-01-22T18:18:29.410000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:18:45.380000,2024-01-22T18:18:48.820000,event
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,2024-01-22T18:19:45.820000,2024-01-22T18:19:48.900000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:10:45.840000,2024-01-22T18:10:46.860000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:10:54.660000,2024-01-22T18:11:01.580000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:11:26.120000,2024-01-22T18:11:36.810000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:11:44.260000,2024-01-22T18:11:50.900000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:11:52.380000,2024-01-22T18:11:53.380000,event
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,2024-01-22T18:12:13.790000,2024-01-22T18:12:16.880000,event
QZ.SHLS.00.HHZ_2024-01-27T05_27_42.473_2024-01-27T05_31_42.473.mseed,2024-01-27T05:29:43.440000,2024-01-27T05:30:05.900000,event
QZ.SHLS.00.HHZ_2024-01-31T19_20_01.186_2024-01-31T19_24_01.186.mseed,2024-01-31T19:22:05.770000,2024-01-31T19:22:24.360000,event
QZ.SHLS.00.HHZ_2024-01-31T19_20_01.186_2024-01-31T19_24_01.186.mseed,2024-01-31T19:22:34.730000,2024-01-31T19:22:44.620000,event
QZ.SHLS.00.HHZ_2024-02-12T15_51_26.128_2024-02-12T15_55_26.128.mseed,2024-02-12T15:53:29.600000,2024-02-12T15:53:38.760000,event
QZ.SHLS.00.HHZ_2024-02-12T15_51_26.128_2024-02-12T15_55_26.128.mseed,2024-02-12T15:54:00.220000,2024-02-12T15:54:06.310000,event
QZ.SHLS.00.HHZ_2024-01-30T01_43_33.516_2024-01-30T01_47_33.516.mseed,2024-01-30T01:45:39.230000,2024-01-30T01:45:45.960000,event
QZ.SHLS.00.HHZ_2024-01-30T01_43_33.516_2024-01-30T01_47_33.516.mseed,2024-01-30T01:46:12.780000,2024-01-30T01:46:16.740000,event
QZ.SHLS.00.HHZ_2024-02-23T04_07_10.993_2024-02-23T04_11_10.993.mseed,2024-02-23T04:09:15.030000,2024-02-23T04:09:22.610000,event
QZ.SHLS.00.HHZ_2024-02-23T04_07_10.993_2024-02-23T04_11_10.993.mseed,2024-02-23T04:09:45.090000,2024-02-23T04:09:50.770000,event
QZ.SHLS.00.HHZ_2024-01-27T09_01_40.071_2024-01-27T09_05_40.071.mseed,2024-01-27T09:03:44.360000,2024-01-27T09:03:56.790000,event
QZ.SHLS.00.HHZ_2024-01-27T09_01_40.071_2024-01-27T09_05_40.071.mseed,2024-01-27T09:04:16.450000,2024-01-27T09:04:24.810000,event
QZ.SHLS.00.HHZ_2024-01-26T11_39_19.879_2024-01-26T11_43_19.879.mseed,2024-01-26T11:41:23.680000,2024-01-26T11:41:31.760000,event
QZ.SHLS.00.HHZ_2024-01-26T11_39_19.879_2024-01-26T11_43_19.879.mseed,2024-01-26T11:41:57.230000,2024-01-26T11:42:04.360000,event
QZ.SHLS.00.HHZ_2024-01-29T21_01_59.226_2024-01-29T21_05_59.226.mseed,2024-01-29T21:04:04.870000,2024-01-29T21:04:13.540000,event
QZ.SHLS.00.HHZ_2024-01-29T21_01_59.226_2024-01-29T21_05_59.226.mseed,2024-01-29T21:04:39.310000,2024-01-29T21:04:44.890000,event
QZ.SHLS.00.HHZ_2024-02-03T13_43_14.987_2024-02-03T13_47_14.987.mseed,2024-02-03T13:45:18.950000,2024-02-03T13:45:25.640000,event
QZ.SHLS.00.HHZ_2024-02-03T13_43_14.987_2024-02-03T13_47_14.987.mseed,2024-02-03T13:45:51.540000,2024-02-03T13:45:59.460000,event
QZ.SHLS.00.HHZ_2024-02-27T14_16_37.773_2024-02-27T14_20_37.773.mseed,2024-02-27T14:18:43.170000,2024-02-27T14:18:53.920000,event
QZ.SHLS.00.HHZ_2024-02-27T14_16_37.773_2024-02-27T14_20_37.773.mseed,2024-02-27T14:19:17.050000,2024-02-27T14:19:25.480000,event
QZ.SHLS.00.HHZ_2024-01-25T22_36_46.764_2024-01-25T22_40_46.764.mseed,2024-01-25T22:39:23.900000,2024-01-25T22:39:35.940000,event
QZ.SHLS.00.HHZ_2024-02-23T10_31_43.714_2024-02-23T10_35_43.714.mseed,2024-02-23T10:33:47.230000,2024-02-23T10:33:55.390000,event
QZ.SHLS.00.HHZ_2024-02-23T10_31_43.714_2024-02-23T10_35_43.714.mseed,2024-02-23T10:34:19.670000,2024-02-23T10:34:28.850000,event
QZ.SHLS.00.HHZ_2024-02-26T17_44_38.338_2024-02-26T17_48_38.338.mseed,2024-02-26T17:46:45.440000,2024-02-26T17:46:52.290000,event
QZ.SHLS.00.HHZ_2024-02-26T17_44_38.338_2024-02-26T17_48_38.338.mseed,2024-02-26T17:47:15.800000,2024-02-26T17:47:24.880000,event
QZ.SHLS.00.HHZ_2024-02-21T18_25_18.868_2024-02-21T18_29_18.868.mseed,2024-02-21T18:27:54.210000,2024-02-21T18:27:59.790000,event
QZ.SHLS.00.HHZ_2024-02-11T04_55_47.699_2024-02-11T04_59_47.699.mseed,2024-02-11T04:57:53.200000,2024-02-11T04:58:01.690000,event
QZ.SHLS.00.HHZ_2024-02-11T04_55_47.699_2024-02-11T04_59_47.699.mseed,2024-02-11T04:58:27.520000,2024-02-11T04:58:36.310000,event
QZ.SHLS.00.HHZ_2024-02-18T08_57_47.736_2024-02-18T09_01_47.736.mseed,2024-02-18T08:59:50.790000,2024-02-18T09:00:04.250000,event
QZ.SHLS.00.HHZ_2024-02-18T08_57_47.736_2024-02-18T09_01_47.736.mseed,2024-02-18T09:00:18.590000,2024-02-18T09:00:31.390000,event
QZ.SHLS.00.HHZ_2024-02-03T08_35_05.783_2024-02-03T08_39_05.783.mseed,2024-02-03T08:37:10.140000,2024-02-03T08:37:18.180000,event
