mean,std,var,max,min,skewness,kurtosis,rms,abs_max,p25,p50,p75,energy,zcr,pga,pgv,rise_time,duration,spectral_centroid,bandwidth,spectral_entropy,spectral_flatness,roll_off,dominant_freq,filename,label
-32061.504,401.51157,161211.55,-31272.0,-32564.0,0.5137349367141724,-1.3649397,32064.02,32564.0,-32391.0,-32315.0,-31652.0,24674432000000.0,0.0,32564.0,7694857.0,239.99,240.0,1.4212442980861104,3.241209851454851,-581.5647138189235,0.027647162,2.34375,0.390625,QZ.BTLS.00.HHZ_2024-02-06T01_48_45.900_2024-02-06T01_52_45.900.mseed,0
-24091.152,100.54726,10109.751,-23693.0,-24478.0,-0.0754086673259735,0.21031141,24091.361,24478.0,-24156.0,-24090.0,-24021.0,13929449000000.0,0.0,24478.0,5781833.5,211.88,240.0,1.1284495333315323,1.1123659855276642,-12136.69773874681,0.0020873349,1.953125,0.390625,QZ.BTLS.00.HHZ_2024-01-22T22_55_57.710_2024-01-22T22_59_57.710.mseed,0
-12052.026,460.8932,212422.53,-10726.0,-12790.0,0.3765701055526733,-1.1232402,12060.836,12790.0,-12451.25,-12206.0,-11640.0,3491130200000.0,0.0,12790.0,2892479.0,0.0,240.0,0.9515272578604184,1.0456185390816926,-28341.339601171512,0.0014748222,1.5625,0.390625,QZ.BTLS.00.HHZ_2024-01-23T04_25_05.497_2024-01-23T04_29_05.497.mseed,0
-23736.88,2050.1128,4202962.5,-10668.0,-36532.0,-0.1552352160215377,10.714095,23825.248,36532.0,-23838.0,-23734.0,-23633.0,13623418000000.0,0.0,36532.0,5696859.0,206.92,240.0,0.6770815115793951,0.4996706030321812,-19357581.769116968,7.5999897e-06,1.171875,0.390625,QZ.BTLS.00.HHZ_2024-01-22T23_18_43.221_2024-01-22T23_22_43.221.mseed,0
-16042.251,667.69666,445818.84,-11633.0,-22254.0,0.7353137135505676,7.6045885,16056.14,22254.0,-16493.0,-16081.0,-15780.0,6187191000000.0,0.0,22254.0,3850148.2,205.16,240.0,1.043988482935135,0.9744501602822184,-1160395.717114252,0.00012768211,1.953125,0.390625,QZ.BTLS.00.HHZ_2024-01-23T04_00_38.380_2024-01-23T04_04_38.380.mseed,0
-3292.9287,311.55078,97063.89,-2573.0,-3839.0,0.1918608993291854,-1.0979443,3307.6343,3839.0,-3560.0,-3324.0,-3043.0,262570660000.0,0.0,3839.0,790303.2,0.0,240.0,1.2231760673099394,2.1225464598445614,-3522.878234638102,0.0071505555,1.953125,0.390625,QZ.BTLS.00.HHZ_2024-01-24T16_19_30.819_2024-01-24T16_23_30.819.mseed,0
-16700.656,557.16986,310438.28,-16040.0,-18607.0,-0.7598528861999512,-0.46975684,16709.947,18607.0,-17139.0,-16505.5,-16207.0,6701336500000.0,0.0,18607.0,4008164.5,237.18,240.0,1.297585209947835,1.0108679184022775,-64108.332344347386,0.0004794577,2.34375,1.171875,QZ.BTLS.00.HHZ_2024-01-25T01_43_06.920_2024-01-25T01_47_06.920.mseed,0
-21010.064,259.33362,67253.93,-20556.0,-21696.0,-0.1380360275506973,-1.1106791,21011.662,21696.0,-21207.0,-21027.0,-20776.0,10595760000000.0,0.0,21696.0,5042440.5,213.54,240.0,0.9177868705240086,1.6098108738585728,-4030.7199823535,0.005385267,1.5625,0.390625,QZ.BTLS.00.HHZ_2024-01-23T02_57_53.571_2024-01-23T03_01_53.571.mseed,0
-29233.629,522.23444,272728.78,-24885.0,-33585.0,-0.1463169008493423,15.327141,29238.293,33585.0,-29353.0,-29243.0,-29129.0,20517067000000.0,0.0,33585.0,7016102.0,206.18,240.0,0.8069031606767652,0.5627171767199546,-1304234.2939639722,3.8868522e-05,1.171875,0.390625,QZ.BTLS.00.HHZ_2024-01-22T20_56_29.668_2024-01-22T21_00_29.668.mseed,0
-5412.133,642.709,413074.84,-4654.0,-7261.0,-1.229501724243164,0.5233197,5450.161,7261.0,-5711.0,-5173.0,-4938.0,712902200000.0,0.0,7261.0,1298910.4,0.0,240.0,0.6353554195774196,2.2992765987836687,-2050.627917909616,0.0102080805,0.390625,0.390625,QZ.BTLS.00.HHZ_2024-01-29T04_21_06.052_2024-01-29T04_25_06.052.mseed,0
-27923.443,436.95184,190926.9,-26120.0,-30647.0,-1.3318281173706057,7.8288794,27926.863,30647.0,-28141.0,-27907.0,-27682.0,18717832000000.0,0.0,30647.0,6701619.0,237.76,240.0,0.786975576708348,0.683103083727592,-568817.0694652754,5.9896247e-05,1.171875,0.390625,QZ.BTLS.00.HHZ_2024-01-22T20_28_47.598_2024-01-22T20_32_47.598.mseed,0
-10742.736,1013.79816,1027786.75,-4429.0,-18030.0,-0.8598085641860962,11.572872,10790.467,18030.0,-10844.25,-10629.0,-10465.0,2794420400000.0,0.0,18030.0,2578251.5,206.04,240.0,0.9276198176131532,0.6435952454276095,-5433075.148395174,1.9151732e-05,1.5625,0.78125,QZ.BTLS.00.HHZ_2024-01-24T22_21_06.771_2024-01-24T22_25_06.771.mseed,0
-929.78784,240.98038,58071.543,4.0,-1528.0,0.3462220132350921,-0.39271522,960.50867,1528.0,-1117.0,-950.0,-757.0,22141846000.0,4.1666666666666665e-05,1528.0,223149.56,0.0,240.0,0.8707751156819568,1.242583433488715,-17524.858235487096,0.002095792,1.5625,0.390625,QZ.BTLS.00.HHZ_2024-01-29T23_16_24.202_2024-01-29T23_20_24.202.mseed,0
-9641.489,306.10364,93699.44,-9251.0,-10655.0,-0.7061258554458618,-0.53408146,9646.346,10655.0,-9858.0,-9558.0,-9375.0,2233247700000.0,0.0,10655.0,2313954.0,207.62,240.0,0.9673745053335352,0.8985915281423313,-8846.27044557635,0.0012225502,1.5625,0.390625,QZ.BTLS.00.HHZ_2023-11-07T19_33_39.055_2023-11-07T19_37_39.055.mseed,0
-27378.465,1166.6284,1361021.8,-24230.0,-31259.0,-0.1288300603628158,0.45586038,27403.307,31259.0,-28128.0,-27386.0,-26633.75,18022589000000.0,0.0,31259.0,6570830.0,30.31,240.0,0.5259675016951966,0.5644099526037205,-246779.5874021039,0.00021396493,0.390625,0.390625,QZ.BTLS.00.HHZ_2024-01-22T19_16_27.117_2024-01-22T19_20_27.117.mseed,0
-24021.059,547.9384,300236.5,-22947.0,-25013.0,-0.3151705265045166,-1.3145717,24027.307,25013.0,-24567.0,-23913.0,-23524.0,13855475000000.0,0.0,25013.0,5765074.0,0.0,240.0,1.7415215718781587,1.3943565064985406,-15201.393742831824,0.0021623578,3.125,1.171875,QZ.BTLS.00.HHZ_2023-02-02T02_07_43.383_2023-02-02T02_11_43.383.mseed,0
-13735.978,223.45627,49932.703,-13218.0,-14284.0,-0.7604681253433228,-0.42955875,13737.795,14284.0,-13860.0,-13673.0,-13584.0,4529448300000.0,0.0,14284.0,3296631.8,17.54,240.0,1.1992158125417536,1.3738230009122083,-7420.489619647511,0.0038992516,1.953125,0.390625,QZ.BTLS.00.HHZ_2024-01-23T04_12_48.361_2024-01-23T04_16_48.361.mseed,0
-22369.38,870.68164,758086.56,-14652.0,-33525.0,-0.9343514442443848,36.12572,22386.316,33525.0,-22525.0,-22398.0,-22327.0,12027533000000.0,0.0,33525.0,5368647.0,206.98,240.0,1.0529360785547035,0.631749507987258,-4964610.563639452,2.5595575e-05,1.5625,1.171875,QZ.BTLS.00.HHZ_2023-02-26T23_57_23.557_2023-02-27T00_01_23.557.mseed,0
-20177.465,801.0488,641679.25,-18565.0,-21520.0,0.4262248873710632,-1.0824229,20193.361,21520.0,-20844.0,-20381.0,-19459.0,9786523000000.0,0.0,21520.0,4842612.5,239.99,240.0,1.5067900913814771,1.4434203789038935,-8216.23551670708,0.003123672,2.34375,0.390625,QZ.BTLS.00.HHZ_2024-01-23T23_27_02.482_2024-01-23T23_31_02.482.mseed,0
1460.9695,761.4825,579855.56,2979.0,105.0,0.2008749097585678,-1.1503845,1647.5093,2979.0,867.0,1319.0,2142.25,65142890000.0,0.0,2979.0,350633.12,0.0,240.0,1.3013807986393306,2.0801604431486647,-2522.455423433192,0.0098408265,1.953125,0.390625,QZ.BTLS.00.HHZ_2024-01-24T03_55_43.572_2024-01-24T03_59_43.572.mseed,0
-20832.877,829.5388,688134.6,-19589.0,-22736.0,-0.3326078653335571,-1.2769669,20849.385,22736.0,-21602.0,-20684.0,-20058.75,10432724000000.0,0.0,22736.0,4999876.0,239.99,240.0,0.9243648878191696,0.9521243922715568,-28063.416064701712,0.0011033291,1.5625,0.390625,QZ.BTLS.00.HHZ_2024-02-03T18_01_47.806_2024-02-03T18_05_47.806.mseed,0
-23376.338,2374.616,5638801.5,-8195.0,-34044.0,1.0411511659622192,6.8620806,23496.637,34044.0,-24476.0,-23701.0,-22642.0,13250208000000.0,0.0,34044.0,5610317.5,9.65,240.0,0.5359673166380851,0.3766837363442146,-15238784.100705909,8.638169e-06,0.78125,0.390625,QZ.BTLS.00.HHZ_2024-01-22T19_39_52.904_2024-01-22T19_43_52.904.mseed,0
-5777.1147,186.82315,34902.89,-5002.0,-6121.0,0.2063905149698257,-0.33091688,5780.135,6121.0,-5930.0,-5763.0,-5648.0,801839000000.0,0.0,6121.0,1386506.1,0.0,240.0,1.4982551691395312,1.5507204748890662,-14938.097507085851,0.0017021383,2.734375,0.390625,QZ.BTLS.00.HHZ_2024-01-26T02_25_22.817_2024-01-26T02_29_22.817.mseed,0
34349.055,314.1731,98704.734,35901.0,32175.0,-1.011518478393555,3.7754269,34350.496,35901.0,34169.0,34375.0,34559.0,28318955000000.0,0.0,35901.0,8243771.0,208.1,240.0,1.409153456599685,1.030743467376532,-173274.6153419899,0.0002772666,2.34375,1.171875,QZ.BTLS.00.HHZ_2024-01-23T12_08_46.792_2024-01-23T12_12_46.792.mseed,0
-25867.84,814.04175,662664.0,-20324.0,-31389.0,-0.7270932197570801,14.647062,25880.645,31389.0,-26062.0,-25884.0,-25696.0,16075385000000.0,0.0,31389.0,6208285.0,237.92,240.0,0.7194112856661243,0.5663261873403381,-2852175.9374003294,3.3293865e-05,1.171875,0.390625,QZ.BTLS.00.HHZ_2024-01-22T21_42_22.501_2024-01-22T21_46_22.501.mseed,0
-1699.565,410.455,168473.3,1884.0,-5373.0,0.1463923454284668,9.399431,1748.4263,5373.0,-1763.0,-1688.0,-1632.0,73367860000.0,0.002,5373.0,407895.97,160.38,240.0,3.01187207678512,2.195981748436963,-884756.476637037,0.008189482,4.6875,2.34375,QZ.SHLS.00.HHZ_2024-01-29T04_03_57.578_2024-01-29T04_07_57.578.mseed,0
-1408.8391,1154.7615,1333474.0,7857.0,-11384.0,0.0893018767237663,12.875873,1821.6206,11384.0,-1498.0,-1420.0,-1345.0,79639240000.0,0.0220416666666666,11384.0,338120.97,136.27,240.0,5.108232640000285,3.9397707644230953,-7942993.018692506,0.017676553,9.375,2.734375,QZ.SHLS.00.HHZ_2024-01-27T05_27_42.473_2024-01-27T05_31_42.473.mseed,0
-1280.9407,1298.4534,1685981.0,8804.0,-12920.0,-0.0984868332743644,13.672886,1823.949,12920.0,-1424.0,-1288.0,-1118.0,79842960000.0,0.0139583333333333,12920.0,307423.6,158.02,240.0,2.4272755409478446,1.9265448753182493,-11244279.295833752,0.0019970497,3.515625,2.34375,QZ.SHLS.00.HHZ_2024-01-31T19_20_01.186_2024-01-31T19_24_01.186.mseed,0
-605.11707,1228.2284,1508544.9,11214.0,-9743.0,0.2534269392490387,15.165482,1369.201,11214.0,-672.0,-597.0,-551.0,44993077000.0,0.0224583333333333,11214.0,145228.1,158.68,240.0,2.902192464370608,2.081148056213441,-9811840.46470682,0.001750002,4.296875,2.34375,QZ.SHLS.00.HHZ_2024-02-12T15_51_26.128_2024-02-12T15_55_26.128.mseed,0
-1017.0874,1008.99896,1018078.9,9871.0,-10736.0,0.1839741915464401,17.497084,1432.6709,10736.0,-1127.0,-1010.0,-913.0,49261097000.0,0.01175,10736.0,244100.45,160.59,240.0,2.175205772601213,1.6106334128908932,-6762713.303604737,0.0030836135,3.515625,1.171875,QZ.SHLS.00.HHZ_2024-01-30T01_43_33.516_2024-01-30T01_47_33.516.mseed,0
-2125.2698,1982.9772,3932198.2,15697.0,-20551.0,-0.0971261709928512,10.646041,2906.711,20551.0,-2236.0,-2141.0,-2032.0,202775270000.0,0.0160833333333333,20551.0,510065.12,155.8,240.0,2.596171888010975,2.098014365789892,-27761772.83693343,0.0017273979,4.296875,1.171875,QZ.SHLS.00.HHZ_2024-02-23T04_07_10.993_2024-02-23T04_11_10.993.mseed,0
-427.29742,3684.0981,13572579.0,26263.0,-23845.0,0.0172376502305269,8.720081,3708.7957,26263.0,-525.0,-405.0,-317.0,330123970000.0,0.01975,26263.0,103069.71,160.81,240.0,2.0023986501578968,1.3986972026527538,-108123212.23107336,0.00060349324,3.125,0.78125,QZ.SHLS.00.HHZ_2024-01-27T09_01_40.071_2024-01-27T09_05_40.071.mseed,0
105.125,2046.5159,4188227.0,21062.0,-16142.0,-0.0813793540000915,13.985327,2049.214,21062.0,11.0,113.0,205.0,100782670000.0,0.040375,21062.0,25230.01,161.51,240.0,1.5545753333424368,1.309003628350579,-31508696.06871438,0.0011814996,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-01-26T11_39_19.879_2024-01-26T11_43_19.879.mseed,0
-627.57104,353.3472,124854.25,1477.0,-3238.0,-0.1907695233821869,9.434668,720.20807,3238.0,-685.0,-629.0,-574.0,12448793000.0,0.0068333333333333,3238.0,150617.05,162.39,240.0,1.7026369642220966,2.1005844394008384,-720534.2426092962,0.00819024,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-02-15T06_27_29.895_2024-02-15T06_31_29.895.mseed,0
-762.1117,911.33923,830539.25,8414.0,-7930.0,0.0977194756269455,13.87071,1188.0039,8414.0,-915.0,-755.0,-616.0,33872482000.0,0.0157083333333333,8414.0,182906.7,160.19,240.0,2.145875303083102,1.897327874146232,-5322269.63674277,0.001218158,4.296875,0.78125,QZ.SHLS.00.HHZ_2024-01-29T21_01_59.226_2024-01-29T21_05_59.226.mseed,0
-642.69727,3484.7385,12143402.0,24557.0,-28625.0,0.0342963300645351,13.2779045,3543.5095,28625.0,-789.0,-610.0,-505.0,301355040000.0,0.0154583333333333,28625.0,154448.89,160.88,240.0,1.565069828964872,1.0286520557502956,-97722613.23786202,9.9900055e-05,2.734375,1.171875,QZ.SHLS.00.HHZ_2024-02-03T13_43_14.987_2024-02-03T13_47_14.987.mseed,0
271.76608,381.09485,145233.28,3286.0,-3642.0,0.3655302822589874,12.745753,468.07062,3642.0,212.0,254.0,303.0,5258162000.0,0.0180833333333333,3642.0,65223.86,161.09,240.0,2.53903576393305,2.0102141712495096,-782914.0681613935,0.00768183,3.515625,2.34375,QZ.SHLS.00.HHZ_2024-02-27T14_16_37.773_2024-02-27T14_20_37.773.mseed,0
-1793.7067,416.92065,173822.83,1971.0,-5133.0,0.0017018453218042,12.748282,1841.5227,5133.0,-1849.0,-1800.0,-1750.0,81388945000.0,0.0014166666666666,5133.0,430489.6,163.11,240.0,2.377499094783206,1.992854822456173,-953368.7958493456,0.0074596005,3.515625,1.171875,QZ.SHLS.00.HHZ_2024-01-26T01_13_09.691_2024-01-26T01_17_09.691.mseed,0
-1668.1498,2771.332,7680281.5,26147.0,-25561.0,0.6574511528015137,18.416357,3234.6567,26147.0,-1773.0,-1697.0,-1604.0,251112130000.0,0.0119583333333333,26147.0,400354.97,159.98,240.0,1.6997810670510922,1.0044108520361037,-61156362.277123295,0.000110142384,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-01-25T22_36_46.764_2024-01-25T22_40_46.764.mseed,0
-942.05884,176.74257,31237.936,359.0,-2587.0,-0.0451205670833587,8.894914,958.49506,2587.0,-1021.0,-947.0,-861.0,22049108000.0,0.0005833333333333,2587.0,226094.8,162.24,240.0,2.682282369558872,3.3984355448375103,-118023.09992155703,0.02451906,3.90625,1.171875,QZ.SHLS.00.HHZ_2024-01-30T03_43_45.203_2024-01-30T03_47_45.203.mseed,0
-50.65333,1267.1638,1605704.0,10413.0,-10231.0,-0.3299043178558349,11.699226,1268.1757,10413.0,-146.0,-65.0,67.0,38598470000.0,0.0726666666666666,10413.0,12156.8,124.6,240.0,3.11382022892112,2.0225303411716173,-10340869.115626052,0.0034067908,4.6875,3.125,QZ.SHLS.00.HHZ_2024-02-23T10_31_43.714_2024-02-23T10_35_43.714.mseed,0
-1398.1603,300.65582,90393.92,1158.0,-3567.0,0.6992725133895874,9.110471,1430.1208,3567.0,-1483.0,-1409.0,-1332.0,49085900000.0,0.0007083333333333,3567.0,335559.75,159.78,240.0,2.3924700345995875,2.8422191701615978,-464610.26931276656,0.017169524,3.515625,1.5625,QZ.SHLS.00.HHZ_2024-02-11T03_02_11.687_2024-02-11T03_06_11.687.mseed,0
-469.20016,772.27765,596412.75,6563.0,-6958.0,0.4443949460983276,13.536058,903.63794,6958.0,-518.0,-467.0,-427.0,19597478000.0,0.0134583333333333,6958.0,112608.04,165.47,240.0,1.59285825914151,1.2183401621964904,-3849582.749986272,0.0015019332,2.34375,0.78125,QZ.SHLS.00.HHZ_2024-02-26T17_44_38.338_2024-02-26T17_48_38.338.mseed,0
-1623.446,1309.0902,1713717.2,10173.0,-12528.0,0.2159345746040344,12.118258,2085.496,12528.0,-1716.0,-1609.0,-1509.0,104383050000.0,0.0150416666666666,12528.0,389626.53,155.23,240.0,3.1473789633489524,2.189717060838386,-11134087.388113327,0.00188553,5.078125,2.34375,QZ.SHLS.00.HHZ_2024-02-21T18_25_18.868_2024-02-21T18_29_18.868.mseed,0
-2177.9424,95.078156,9039.855,-1473.0,-2735.0,0.523587167263031,3.9141169,2180.0166,2735.0,-2236.0,-2182.0,-2128.0,114059350000.0,0.0,2735.0,522704.8,166.85,240.0,4.474968879483795,6.110676575416206,-21490.453050979024,0.07677234,6.25,2.34375,QZ.SHLS.00.HHZ_2024-01-29T04_20_25.068_2024-01-29T04_24_25.068.mseed,0
-1037.3502,407.56403,166108.44,2336.0,-4362.0,-0.167911946773529,11.203454,1114.5421,4362.0,-1148.0,-1054.0,-933.0,29812896000.0,0.0050833333333333,4362.0,248963.16,161.22,240.0,2.6078582289981838,1.6656514601592065,-885427.7988463206,0.0029318463,3.90625,1.953125,QZ.SHLS.00.HHZ_2024-01-29T23_29_30.327_2024-01-29T23_33_30.327.mseed,0
-1371.1871,2700.1978,7291068.5,18824.0,-21537.0,0.106075070798397,10.031669,3028.4026,21537.0,-1435.25,-1350.0,-1255.75,220109320000.0,0.0155833333333333,21537.0,329083.7,161.12,240.0,1.6231909506021194,1.3320797334336858,-55224469.10895757,0.0007805662,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-02-11T04_55_47.699_2024-02-11T04_59_47.699.mseed,0
91.32442,861.2385,741731.75,7605.0,-7688.0,-0.231288269162178,13.428106,866.06696,7688.0,22.0,87.0,153.0,18001727000.0,0.0439166666666666,7688.0,21943.39,161.1,240.0,2.1994214664920007,2.148692647448438,-4806267.414568644,0.004638898,3.90625,0.78125,QZ.SHLS.00.HHZ_2024-02-18T08_57_47.736_2024-02-18T09_01_47.736.mseed,0
-843.299,2245.401,5041825.0,16037.0,-16703.0,0.1190979704260826,10.432099,2398.5366,16703.0,-988.0,-836.0,-701.0,138071470000.0,0.0203333333333333,16703.0,202391.72,158.65,240.0,2.1121454763737617,1.7005528676696826,-36749668.74023985,0.0023315232,3.125,0.78125,QZ.SHLS.00.HHZ_2024-02-03T08_35_05.783_2024-02-03T08_39_05.783.mseed,0
-1576.3279,508.3651,258435.1,2663.0,-5326.0,-0.2803885042667389,11.229061,1656.2742,5326.0,-1625.0,-1546.0,-1484.0,65837863000.0,0.0025833333333333,5326.0,378318.16,167.54,240.0,2.1476107107065325,1.7358434230753346,-1495224.2793319188,0.0032306025,3.515625,1.171875,QZ.SHLS.00.HHZ_2024-01-27T00_35_59.016_2024-01-27T00_39_59.016.mseed,0
282.278,361.12375,130410.37,3617.0,-3479.0,0.0538039915263652,13.267485,458.3571,3617.0,222.0,271.0,328.0,5042189300.0,0.0160833333333333,3617.0,67746.72,126.08,240.0,2.709849407940259,1.9716652180158525,-684618.0928741036,0.0069347336,3.90625,2.34375,QZ.SHLS.00.HHZ_2024-02-26T14_19_04.188_2024-02-26T14_23_04.188.mseed,0
-924.95514,2231.1318,4977949.5,15078.0,-19127.0,-0.5177890658378601,11.131293,2415.2622,19127.0,-1126.0,-901.0,-715.0,140003800000.0,0.015125,19127.0,222248.95,162.95,240.0,1.5780438831975714,1.3227485737727136,-34099864.40037636,0.00030220844,2.734375,0.390625,QZ.SHLS.00.HHZ_2024-02-03T16_33_23.286_2024-02-03T16_37_23.286.mseed,0
-1486.639,802.26855,643634.9,4671.0,-9665.0,-0.2024705708026886,14.192549,1689.2987,9665.0,-1636.0,-1494.0,-1344.0,68489520000.0,0.0064166666666666,9665.0,356795.16,158.99,240.0,2.22594179009558,1.3493671642978284,-4031169.183077389,0.000991169,3.515625,0.78125,QZ.SHLS.00.HHZ_2024-02-03T18_01_07.277_2024-02-03T18_05_07.277.mseed,0
-1955.372,140.48833,19736.97,-811.0,-3122.0,-0.0558085404336452,9.625454,1960.4122,3122.0,-2008.0,-1955.0,-1905.0,92237185000.0,0.0,3122.0,469289.6,164.35,240.0,5.016292345906914,6.6381236441222615,-70852.88280695012,0.07150644,6.25,3.125,QZ.SHLS.00.HHZ_2024-02-06T01_48_06.096_2024-02-06T01_52_06.096.mseed,0
-391.7214,691.34314,477955.3,4985.0,-5444.0,0.376396894454956,10.238718,794.6074,5444.0,-503.0,-439.0,-325.0,15153622000.0,0.0224583333333333,5444.0,94013.26,158.24,240.0,2.530653016664288,2.1768569635541306,-2908141.0606128834,0.0075548803,3.515625,2.34375,QZ.SHLS.00.HHZ_2024-01-26T08_16_36.002_2024-01-26T08_20_36.002.mseed,0
-2006.9324,722.18414,521549.94,2630.0,-7892.0,-0.1800915300846099,9.923351,2132.915,7892.0,-2072.0,-1996.0,-1936.0,109183840000.0,0.003,7892.0,481662.88,172.31,240.0,1.6325759447894432,1.380347081639676,-3245661.2905147304,0.0009671301,2.734375,0.390625,QZ.SHLS.00.HHZ_2024-01-26T00_16_07.320_2024-01-26T00_20_07.320.mseed,0
230.03862,1105.3097,1221709.6,8469.0,-10203.0,0.1929557174444198,12.383107,1128.994,10203.0,184.0,261.0,315.0,30591060000.0,0.0215833333333333,10203.0,55209.27,161.74,240.0,1.9697187818692303,1.5076918026001005,-8105063.472130812,0.0024247747,3.125,0.78125,QZ.SHLS.00.HHZ_2024-02-26T12_27_18.102_2024-02-26T12_31_18.102.mseed,0
-42.987625,570.7996,325812.22,4044.0,-4884.0,-0.0194036550819873,9.658886,572.4161,4884.0,-152.0,-73.0,46.0,7863844000.0,0.0389583333333333,4884.0,12118.49,159.08,240.0,1.8748374369023773,1.5731717853806493,-1944313.3219544736,0.0030410339,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-01-28T09_50_54.571_2024-01-28T09_54_54.571.mseed,0
-25.09975,932.9082,870317.75,7648.0,-7899.0,-0.0672659799456596,13.301464,933.2457,7899.0,-93.0,-32.0,37.0,20902742000.0,0.0608333333333333,7899.0,7022.81,167.52,240.0,1.7689820990943528,1.3959540259813232,-5699160.727920718,0.0015587071,2.734375,0.78125,QZ.SHLS.00.HHZ_2024-01-26T10_15_22.572_2024-01-26T10_19_22.572.mseed,0
-3137.456,284.9942,81221.695,-553.0,-5419.0,0.2630630731582641,14.749313,3150.3735,5419.0,-3196.0,-3115.0,-3064.0,238196470000.0,0.0,5419.0,752990.2,160.97,240.0,2.764393326300341,3.319174989183862,-413118.4926393687,0.01951571,3.515625,2.734375,QZ.SHLS.00.HHZ_2024-02-28T01_16_21.735_2024-02-28T01_20_21.735.mseed,0
-2117.1677,1010.4656,1021040.6,5936.0,-10036.0,-0.0280716996639966,10.216976,2345.941,10036.0,-2234.0,-2108.0,-2016.0,132082530000.0,0.007625,10036.0,508119.9,160.02,240.0,2.581901292952496,2.087740564342892,-6714311.435296222,0.0060871886,3.90625,2.34375,QZ.SHLS.00.HHZ_2024-02-26T01_27_28.298_2024-02-26T01_31_28.298.mseed,0
104.41588,363.68542,132267.1,3269.0,-2732.0,0.4229386448860168,11.372986,378.3778,3269.0,52.0,106.0,162.0,3436074500.0,0.0237083333333333,3269.0,25059.81,162.39,240.0,2.1186655957152647,1.7556159217487657,-701821.2774918814,0.0041241585,3.125,0.78125,QZ.SHLS.00.HHZ_2024-01-26T15_59_07.706_2024-01-26T16_03_07.706.mseed,0
-1357.9181,23444.7,549653950.0,137075.0,-191662.0,-0.1037824600934982,9.263233,23483.992,191662.0,-1482.0,-1384.0,-1312.0,13235948000000.0,0.0128333333333333,191662.0,325899.06,160.85,240.0,1.1075970069429233,1.0721360098269208,-5133600757.430249,2.3058694e-05,2.34375,0.390625,QZ.SHLS.00.HHZ_2024-02-25T04_13_37.443_2024-02-25T04_17_37.443.mseed,0
-814.10034,3070.1782,9425995.0,22152.0,-19751.0,0.0923139825463295,8.033733,3176.2798,22152.0,-890.0,-820.0,-753.0,242130100000.0,0.0270833333333333,22152.0,195384.2,154.22,240.0,2.3927447418208505,2.297906591719512,-74226990.25918083,0.0041039665,3.90625,0.78125,QZ.SHLS.00.HHZ_2024-02-15T03_51_14.432_2024-02-15T03_55_14.432.mseed,0
183.90321,1567.2195,2456176.8,14490.0,-14446.0,-0.0222531892359256,18.227734,1577.9724,14490.0,130.0,195.0,253.0,59759920000.0,0.0254583333333333,14490.0,44136.77,159.85,240.0,2.525451782028701,1.6851158984605872,-17300783.03527512,0.002158042,3.515625,3.125,QZ.SHLS.00.HHZ_2024-01-26T12_04_11.073_2024-01-26T12_08_11.073.mseed,0
-558.96735,688.51135,474047.84,5758.0,-7151.0,0.0469682142138481,13.305237,886.844,7151.0,-674.0,-541.0,-420.0,18875814000.0,0.0137916666666666,7151.0,134152.17,169.2,240.0,2.202956318299275,1.4405674507309816,-2861704.906040855,0.0019464608,3.515625,1.953125,QZ.SHLS.00.HHZ_2024-02-03T13_25_03.668_2024-02-03T13_29_03.668.mseed,0
-698.40375,33549.523,1125570600.0,223630.0,-231307.0,-0.0215153470635414,10.690295,33556.793,231307.0,-1085.0,-932.0,-767.0,27025400000000.0,0.00675,231307.0,268489.28,166.33,240.0,0.6316937295030858,0.4832478581155579,-10448308173.05374,2.4612127e-06,0.78125,0.390625,QZ.SHLS.00.HHZ_2024-01-29T22_26_18.154_2024-01-29T22_30_18.154.mseed,0
6.632875,973.1707,947061.2,7629.0,-6629.0,0.2756756246089935,9.15376,973.1932,7629.0,-34.0,20.0,79.0,22730520000.0,0.0954583333333333,7629.0,3831.34,127.55,240.0,2.3011123925329344,1.8368923868024667,-6008375.544248053,0.0016390514,3.90625,0.78125,QZ.SHLS.00.HHZ_2024-02-07T08_54_07.799_2024-02-07T08_58_07.799.mseed,0
-1904.6028,2732.1665,7464733.5,29892.0,-29872.0,0.5798782110214233,23.361092,3330.502,29892.0,-2099.25,-1920.0,-1721.0,266213870000.0,0.012875,29892.0,457104.12,159.26,240.0,1.8937061134072044,1.0170196462842238,-56012170.29605778,0.00017497051,2.734375,1.5625,QZ.SHLS.00.HHZ_2024-02-04T01_17_34.428_2024-02-04T01_21_34.428.mseed,0
-1944.5197,1090.7198,1189669.8,7497.0,-13767.0,-0.1769339144229889,15.390821,2229.535,13767.0,-2019.0,-1941.0,-1872.0,119299820000.0,0.0109166666666666,13767.0,466682.75,161.36,240.0,3.364836270790393,2.15192504862603,-7655707.032355471,0.0033513275,5.078125,2.734375,QZ.SHLS.00.HHZ_2024-01-26T02_24_40.352_2024-01-26T02_28_40.352.mseed,0
